ReadGroup	LENGTH_ESTIMATE
NIC1386	16.00747545028745
QG3533	37.87913021067514
QG3038	8.46810705239949
NIC1301	15.194249237198276
NIC1282	16.278579597668678
NIC1550	13.589698990865616
ECA791	14.264527571465324
NIC948	16.114485706935064
QG839	13.116646397820636
QG3008	11.066636855886378
ECA1302	10.828385978273676
NIC1558	10.677743820043712
NIC1651	10.22210949600987
QG2724	14.983936573247
NIC314	13.118543437019868
NIC970	14.691447620347152
ECA1451	12.659546179860111
ECA1518	7.4545017624386585
NIC942	12.341274739661605
QG3520	12.886069906059376
ECA1307	11.880639130466145
NIC753	10.852961258809188
ECA1305	10.083884321629426
NIC1029	11.53555045431485
NIC957	11.552710036162454
NIC1939	18.081542898430158
NIC1000	16.323160018850643
QG3799	11.055513307854515
NIC1363	14.803717849319911
QG3862	13.248576851221808
QG3549	23.14853459958019
NIC1960	15.130612194969476
NIC1938	13.631520082303242
QG841	10.656617701688623
NIC917	11.169421888862976
QG3808	9.84028724263707
QG852	11.922373992849261
QG3782	24.03721123536611
ECA793	16.612975871060662
QG849	10.397154476666323
NIC988	14.156827482381624
NIC912	11.179165772022671
ECA792	15.095689427892697
